cluster,metric,value
11,photons_per_nitrate_uptake,68.07170782192134
12,cluster_mean_range,101.76147248917121
12,cluster_median_range,93.58971014605225
12,cluster_std_range,225.62072121958377
12,blocked_reactions_fraction,0.14797430830039526
12,fixed_flux_reactions_fraction,0.06299407114624506
12,mandatory_variable_flux_reactions_fraction,0.030138339920948616
12,optional_variable_flux_reactions_fraction,0.7324604743083004
12,bidirectional_flux_reactions_fraction,0.025197628458498024
12,C_to_N_uptake_ratio,13.38258723313921
12,nitrogen_assimilation_ratio,0.028995030568576986
12,carbon_assimilation_ratio,0.003331535652109524
12,carbon_uptake_composition,1.0
12,nitrogen_uptake_composition,1.0
12,rubisco_carboxylation_fraction,1.0
12,photons_per_rubisc_ratio,0.9465160282550975
12,rubisco_fraction_of_carbon_uptake,6.439677599334396
12,photons_per_nitrate_uptake,81.57032275754057
13,cluster_mean_range,94.15224866292698
13,cluster_median_range,92.30643008158702
13,cluster_std_range,221.55824339785536
13,blocked_reactions_fraction,0.3327569169960474
13,fixed_flux_reactions_fraction,0.005681818181818182
13,mandatory_variable_flux_reactions_fraction,0.0029644268774703555
13,optional_variable_flux_reactions_fraction,0.6385869565217391
13,bidirectional_flux_reactions_fraction,0.0200098814229249
13,C_to_N_uptake_ratio,24.531645569620242
13,nitrogen_assimilation_ratio,0.0
13,carbon_assimilation_ratio,0.0
13,carbon_uptake_composition,1.0
13,nitrogen_uptake_composition,1.0
13,rubisco_carboxylation_fraction,1.0
13,photons_per_rubisc_ratio,0.9038109080493341
13,rubisco_fraction_of_carbon_uptake,4.510199371081696
13,photons_per_nitrate_uptake,99.99999999999984
14,cluster_mean_range,137.64048655850885
14,cluster_median_range,152.3110400346949
14,cluster_std_range,240.0405477228223
14,blocked_reactions_fraction,0.16773715415019763
14,fixed_flux_reactions_fraction,0.00024703557312252963
14,mandatory_variable_flux_reactions_fraction,0.002223320158102767
14,optional_variable_flux_reactions_fraction,0.8045948616600791
14,bidirectional_flux_reactions_fraction,0.025197628458498024
14,C_to_N_uptake_ratio,0.0
14,nitrogen_assimilation_ratio,0.0
14,carbon_assimilation_ratio,
14,carbon_uptake_composition,
14,nitrogen_uptake_composition,1.0
14,rubisco_carboxylation_fraction,0.9769566593974675
14,photons_per_rubisc_ratio,0.3869615759947644
14,rubisco_fraction_of_carbon_uptake,
14,photons_per_nitrate_uptake,50.30769230769343
