cluster,metric,value
8,photons_per_nitrate_uptake,66.36774214559851
9,cluster_mean_range,113.84122953958969
9,cluster_median_range,105.85584434005645
9,cluster_std_range,231.57359633445353
9,blocked_reactions_fraction,0.0
9,fixed_flux_reactions_fraction,0.03209084176746482
9,mandatory_variable_flux_reactions_fraction,0.05875092569735868
9,optional_variable_flux_reactions_fraction,0.8790422117995557
9,bidirectional_flux_reactions_fraction,0.02937546284867934
9,C_to_N_uptake_ratio,13.746344971446458
9,nitrogen_assimilation_ratio,0.012805069262331046
9,carbon_assimilation_ratio,0.0014323714977867489
9,carbon_uptake_composition,0.5
9,nitrogen_uptake_composition,1.0
9,rubisco_carboxylation_fraction,0.9926710267990099
9,photons_per_rubisc_ratio,0.7676064818682321
9,rubisco_fraction_of_carbon_uptake,7.79454428890938
9,photons_per_nitrate_uptake,82.2463438339387
10,cluster_mean_range,101.71115838033877
10,cluster_median_range,93.58911268280562
10,cluster_std_range,225.60135618265812
10,blocked_reactions_fraction,0.1478647247593187
10,fixed_flux_reactions_fraction,0.06368797827696865
10,mandatory_variable_flux_reactions_fraction,0.030116020735620835
10,optional_variable_flux_reactions_fraction,0.7319180449271785
10,bidirectional_flux_reactions_fraction,0.02517896815601086
10,C_to_N_uptake_ratio,13.38258723313962
10,nitrogen_assimilation_ratio,0.02899503056857667
10,carbon_assimilation_ratio,0.0033315356521093843
10,carbon_uptake_composition,0.5
10,nitrogen_uptake_composition,1.0
10,rubisco_carboxylation_fraction,1.0
10,photons_per_rubisc_ratio,0.9465160282551314
10,rubisco_fraction_of_carbon_uptake,6.439677599334127
10,photons_per_nitrate_uptake,81.57032275754258
11,cluster_mean_range,94.1238609753141
11,cluster_median_range,92.30643008158658
11,cluster_std_range,221.5674787311265
11,blocked_reactions_fraction,0.33251049123673165
11,fixed_flux_reactions_fraction,0.006418168353492965
11,mandatory_variable_flux_reactions_fraction,0.0029622315477659837
11,optional_variable_flux_reactions_fraction,0.638114045914589
11,bidirectional_flux_reactions_fraction,0.01999506294742039
11,C_to_N_uptake_ratio,24.53164556962025
11,nitrogen_assimilation_ratio,0.0
11,carbon_assimilation_ratio,0.0
11,carbon_uptake_composition,0.5
11,nitrogen_uptake_composition,1.0
11,rubisco_carboxylation_fraction,1.0
11,photons_per_rubisc_ratio,0.9038109080493401
11,rubisco_fraction_of_carbon_uptake,4.510199371081673
11,photons_per_nitrate_uptake,100.00000000000003
12,cluster_mean_range,137.5385558106255
12,cluster_median_range,152.3110400346949
12,cluster_std_range,239.9808605076965
12,blocked_reactions_fraction,0.16835349296470006
12,fixed_flux_reactions_fraction,0.00024685262898049864
12,mandatory_variable_flux_reactions_fraction,0.002221673660824488
12,optional_variable_flux_reactions_fraction,0.803999012589484
12,bidirectional_flux_reactions_fraction,0.02517896815601086
12,C_to_N_uptake_ratio,0.0
12,nitrogen_assimilation_ratio,0.0
12,carbon_assimilation_ratio,
12,carbon_uptake_composition,
12,nitrogen_uptake_composition,1.0
12,rubisco_carboxylation_fraction,0.9769566593974683
12,photons_per_rubisc_ratio,0.3869615759947489
12,rubisco_fraction_of_carbon_uptake,
12,photons_per_nitrate_uptake,50.307692307692164
