reaction_id,cluster,metric,value
ATPS_m,11,mean_midpoint,243.12869379014984
ATPS_m,11,median_range,329.5682053506084
ATPS_m,11,median_midpoint,243.12869379014984
ATPS_m,11,std_range,0.0
ATPS_m,11,frac_fixed,0.0
ATPS_m,11,frac_variable,1.0
ATPS_m,11,frac_bidirectional,0.0
ATPS_m,12,minimum,-8.011953487111368
ATPS_m,12,maximum,459.62756620497095
ATPS_m,12,mean_range,467.63951969208233
ATPS_m,12,mean_midpoint,225.80780635892978
ATPS_m,12,median_range,467.63951969208233
ATPS_m,12,median_midpoint,225.80780635892978
ATPS_m,12,std_range,0.0
ATPS_m,12,frac_fixed,0.0
ATPS_m,12,frac_variable,1.0
ATPS_m,12,frac_bidirectional,1.0
ATPt_m,1,minimum,0.0
ATPt_m,1,maximum,689.003510150977
ATPt_m,1,mean_range,666.5044990588717
ATPt_m,1,mean_midpoint,333.25224952943586
ATPt_m,1,median_range,667.3967294608747
ATPt_m,1,median_midpoint,333.69836473043733
ATPt_m,1,std_range,14.285276072656604
ATPt_m,1,frac_fixed,0.0
ATPt_m,1,frac_variable,1.0
ATPt_m,1,frac_bidirectional,0.0
ATPt_m,2,minimum,0.0
ATPt_m,2,maximum,638.1567120135462
ATPt_m,2,mean_range,609.5741170768382
ATPt_m,2,mean_midpoint,304.7870585384191
ATPt_m,2,median_range,609.5741170768383
ATPt_m,2,median_midpoint,304.78705853841916
ATPt_m,2,std_range,17.20470037430357
ATPt_m,2,frac_fixed,0.0
ATPt_m,2,frac_variable,1.0
ATPt_m,2,frac_bidirectional,0.0
ATPt_m,3,minimum,0.0
ATPt_m,3,maximum,689.4319433178969
ATPt_m,3,mean_range,663.3447084514564
ATPt_m,3,mean_midpoint,331.6723542257282
ATPt_m,3,median_range,663.8411608317525
ATPt_m,3,median_midpoint,331.92058041587626
ATPt_m,3,std_range,15.269048213553038
ATPt_m,3,frac_fixed,0.0
ATPt_m,3,frac_variable,1.0
ATPt_m,3,frac_bidirectional,0.0
ATPt_m,4,minimum,0.015027184344128003
ATPt_m,4,maximum,636.9034950568306
ATPt_m,4,mean_range,628.4945622250393
ATPt_m,4,mean_midpoint,315.72492194040535
ATPt_m,4,median_range,628.6189451826016
ATPt_m,4,median_midpoint,315.85960602178903
ATPt_m,4,std_range,5.419906992130306
ATPt_m,4,frac_fixed,0.0
ATPt_m,4,frac_variable,1.0
ATPt_m,4,frac_bidirectional,0.0
ATPt_m,5,minimum,0.0
ATPt_m,5,maximum,626.8689086075958
ATPt_m,5,mean_range,610.6567995662557
ATPt_m,5,mean_midpoint,305.32839978312785
ATPt_m,5,median_range,612.6292660067554
ATPt_m,5,median_midpoint,306.3146330033777
ATPt_m,5,std_range,11.213030769080056
