reaction_id,cluster,metric,value
H2Ot_e,1,minimum,-3.39427215189869
H2Ot_e,1,maximum,6.132911392405305
H2Ot_e,1,mean_range,6.185301265822761
H2Ot_e,1,mean_midpoint,1.1169797468354299
H2Ot_e,1,median_range,7.258006329113844
H2Ot_e,1,median_midpoint,1.1546677215190595
H2Ot_e,1,std_range,2.8000023221569434
H2Ot_e,1,frac_fixed,0.0
H2Ot_e,1,frac_variable,1.0
H2Ot_e,1,frac_bidirectional,1.0
H2Ot_e,2,minimum,-1.1577396021699258
H2Ot_e,2,maximum,6.13291139240539
H2Ot_e,2,mean_range,3.864981916817442
H2Ot_e,2,mean_midpoint,4.2004204339961255
H2Ot_e,2,median_range,3.8649819168175643
H2Ot_e,2,median_midpoint,4.200420433996352
H2Ot_e,2,std_range,2.062010471576499
H2Ot_e,2,frac_fixed,0.0
H2Ot_e,2,frac_variable,1.0
H2Ot_e,2,frac_bidirectional,0.16666666666666666
H2Ot_e,3,minimum,-0.011434043312142705
H2Ot_e,3,maximum,-0.0002862944068127149
H2Ot_e,3,mean_range,-2.179345552783666e-12
H2Ot_e,3,mean_midpoint,-0.00583141436955913
H2Ot_e,3,median_range,9.614531393253856e-14
H2Ot_e,3,median_midpoint,-0.005725888121867929
H2Ot_e,3,std_range,9.472262604207237e-12
H2Ot_e,3,frac_fixed,1.0
H2Ot_e,3,frac_variable,0.0
H2Ot_e,3,frac_bidirectional,0.0
H2Ot_e,4,minimum,-0.014028425892462337
H2Ot_e,4,maximum,-0.01145177624613325
H2Ot_e,4,mean_range,-1.0728170488724013e-12
H2Ot_e,4,mean_midpoint,-0.012815649611096526
H2Ot_e,4,median_range,-3.1086244689504383e-13
H2Ot_e,4,median_midpoint,-0.012883248277326231
H2Ot_e,4,std_range,2.7316179303656993e-12
H2Ot_e,4,frac_fixed,1.0
H2Ot_e,4,frac_variable,0.0
H2Ot_e,4,frac_bidirectional,0.0
H2Ot_e,5,minimum,0.00032396755403851785
H2Ot_e,5,maximum,3.6740209473204875
H2Ot_e,5,mean_range,0.057481930154886896
H2Ot_e,5,mean_midpoint,1.8625844095570294
H2Ot_e,5,median_range,0.05748193015537906
H2Ot_e,5,median_midpoint,1.8625844095588546
H2Ot_e,5,std_range,0.03555678468163468
H2Ot_e,5,frac_fixed,0.0
H2Ot_e,5,frac_variable,1.0
H2Ot_e,5,frac_bidirectional,0.0
H2Ot_e,6,minimum,-0.18577942729967845
H2Ot_e,6,maximum,5.764077825643536
H2Ot_e,6,mean_range,0.9180536128903809
H2Ot_e,6,mean_midpoint,2.391200096037923
H2Ot_e,6,median_range,0.8327151184183634
H2Ot_e,6,median_midpoint,2.156692154013352
H2Ot_e,6,std_range,0.5307193012262901
H2Ot_e,6,frac_fixed,0.0
H2Ot_e,6,frac_variable,1.0
H2Ot_e,6,frac_bidirectional,0.03208556149732621
H2Ot_e,7,minimum,-0.9813392841930053
H2Ot_e,7,maximum,2.1986866802697307
H2Ot_e,7,mean_range,1.4630540213272833
H2Ot_e,7,mean_midpoint,0.32041436443069743
H2Ot_e,7,median_range,1.5240016654056916
